predict,p0,p1,SK_ID_CURR
0,0.8946583996827454,0.10534160031725456,100170
0,0.9143876864825368,0.08561231351746318,100446
0,0.946403296767358,0.053596703232642096,101055
0,0.9254288792819731,0.07457112071802699,104880
0,0.9610052084465894,0.03899479155341053,106724
0,0.8682569073137159,0.13174309268628415,110682
0,0.961025280632635,0.03897471936736496,112020
0,0.9416530457916032,0.05834695420839683,112971
0,0.8869110353134054,0.11308896468659455,113652
0,0.971693906321295,0.02830609367870496,116312
1,0.7600725758406573,0.2399274241593427,119813
0,0.8648321389823469,0.13516786101765313,124647
0,0.9762334920863156,0.023766507913684492,125052
0,0.9611949282754806,0.038805071724519434,129345
0,0.9046528962567244,0.09534710374327546,130062
0,0.9575710320894784,0.04242896791052151,133730
0,0.9625381223515048,0.03746187764849502,136625
0,0.9212434313224892,0.07875656867751071,137193
0,0.9511494465834684,0.048850553416531536,141422
0,0.9000183833875648,0.0999816166124352,142084
0,0.911395985622668,0.08860401437733198,143153
0,0.9476038944842616,0.052396105515738485,143991
0,0.9593223520692384,0.04067764793076159,144991
0,0.92558206266882,0.07441793733117981,145007
0,0.9724965718647484,0.027503428135251667,145011
0,0.9731035745593052,0.02689642544069492,147711
0,0.8595759854172308,0.14042401458276926,150174
0,0.9486324754574379,0.05136752454256199,150604
0,0.9054651463196344,0.09453485368036553,150822
0,0.9653057114478504,0.03469428855214967,156365
0,0.9753754684988512,0.02462453150114879,156527
0,0.9051537541246928,0.09484624587530736,160820
0,0.9539309073300428,0.04606909266995713,161234
0,0.9633405674270584,0.036659432572941464,162105
0,0.8933533727658703,0.10664662723412964,163934
1,0.7804097865925217,0.2195902134074783,163988
0,0.9300383873716139,0.0699616126283859,167621
0,0.8977412790950787,0.10225872090492126,168802
0,0.9384340710996066,0.06156592890039338,171642
0,0.91941752268771,0.08058247731229007,172523
0,0.96193640506401,0.03806359493599014,172616
0,0.9558617769188064,0.0441382230811935,175233
0,0.9441841707198916,0.05581582928010853,175295
0,0.8795511169578579,0.120448883042142,176073
1,0.8097415521185336,0.19025844788146634,178342
0,0.9427655778734892,0.05723442212651082,179268
0,0.9536556914773928,0.04634430852260718,180853
0,0.9666528678339188,0.033347132166081164,181524
0,0.9459890335987082,0.054010966401291736,188614
0,0.9438465515719758,0.05615344842802416,188768
0,0.9316041685426936,0.06839583145730642,190227
0,0.9526788750214786,0.04732112497852133,190387
0,0.9195725641388744,0.08042743586112551,192082
0,0.8684315052300862,0.13156849476991386,192545
0,0.963385224806024,0.036614775193975886,193733
0,0.9562931746090672,0.04370682539093269,194478
0,0.9688407320546122,0.03115926794538787,195291
0,0.9698251895102624,0.030174810489737705,195367
0,0.9516982301840248,0.0483017698159752,195577
0,0.9520579647686044,0.047942035231395765,197603
0,0.9589773329535892,0.0410226670464108,198038
0,0.9528290516310174,0.04717094836898258,201946
0,0.9400831777772614,0.059916822222738586,202253
