predict,p0,p1,SK_ID_CURR
0,0.8542351722717285,0.14576482772827148,100170
0,0.8957852125167847,0.10421477258205414,100446
0,0.9457985758781432,0.054201420396566384,101055
0,0.8789299726486206,0.12106999754905699,104880
0,0.9804171323776244,0.019582897424697883,106724
0,0.8563951253890991,0.14360485970973969,110682
0,0.8922723531723022,0.10772761702537537,112020
0,0.9339230060577391,0.06607700884342194,112971
0,0.9005075097084045,0.09949251264333724,113652
0,0.9966856241226196,0.00331438472494483,116312
0,0.8321294188499451,0.16787056624889374,119813
0,0.9392340779304504,0.06076593324542045,124647
0,0.9905614256858826,0.009438580833375454,125052
0,0.986343502998352,0.013656488619744778,129345
0,0.9431074857711792,0.056892499327659614,130062
0,0.981799840927124,0.01820018701255321,133730
0,0.9726190567016602,0.027380915358662602,136625
0,0.8250356912612915,0.1749642789363861,137193
0,0.9592046737670898,0.04079534113407135,141422
0,0.7885723114013672,0.2114276736974716,142084
0,0.9704752564430236,0.029524769634008408,143153
0,0.9664505124092102,0.03354949876666069,143991
0,0.9856777191162108,0.014322307892143725,144991
0,0.9721656441688538,0.027834339067339897,145007
0,0.997791588306427,0.002208400284871459,145011
0,0.9869074821472168,0.013092528097331524,147711
1,0.765625,0.2343749850988388,150174
0,0.9821326732635498,0.017867321148514748,150604
0,0.8925981521606445,0.10740186274051666,150822
0,0.9865474700927734,0.013452520594000816,156365
0,0.9954409003257751,0.004559112247079611,156527
0,0.8454992771148682,0.15450075268745422,160820
0,0.9777068495750428,0.022293152287602425,161234
0,0.8437260389328003,0.1562739908695221,162105
0,0.9281492829322816,0.07185070961713791,163934
0,0.9246346354484558,0.07536535710096359,163988
0,0.9483762383461,0.05162378400564194,167621
0,0.903628945350647,0.09637103974819183,168802
0,0.8834403753280641,0.11655962467193605,171642
0,0.9820060729980468,0.017993906512856483,172523
0,0.983043134212494,0.016956847161054608,172616
0,0.92864590883255,0.07135409861803055,175233
0,0.9343246221542358,0.06567539274692535,175295
0,0.9514222741127014,0.04857773333787918,176073
0,0.8532264828681946,0.1467735320329666,178342
0,0.980311632156372,0.019688369706273082,179268
0,0.9882102608680724,0.01178971491754055,180853
0,0.9699390530586244,0.030060971155762676,181524
0,0.9941736459732056,0.005826347041875124,188614
0,0.986678659915924,0.013321354985237122,188768
0,0.902871310710907,0.09712868928909303,190227
0,0.9677111506462096,0.03228883072733879,190387
0,0.982028603553772,0.017971426248550415,192082
1,0.5309200286865234,0.4690799415111542,192545
0,0.9813047051429749,0.01869528740644455,193733
0,0.9698954224586488,0.03010457567870617,194478
0,0.9913566708564758,0.008643307723104956,195291
0,0.9867225289344788,0.013277479447424412,195367
0,0.9843685626983644,0.01563144288957119,195577
0,0.9421223402023317,0.05787767097353935,197603
0,0.9729433059692384,0.02705669030547142,198038
0,0.9583147168159484,0.04168529063463211,201946
0,0.9421287775039672,0.05787120386958122,202253
0,0.9824712872505188,0.01752871461212635,205013
0,0.9840220808982848,0.015977906063199043,205306
0,0.9861720204353333,0.01382798794656992,208595
0,0.98649662733078,0.013503388501703741,208696
0,0.8724694848060608,0.1275305300951004,209326
0,0.9580813646316528,0.041918657720088966,212175
0,0.917935073375702,0.08206494897603989,213021
0,0.990852952003479,0.009147021919488909,213270
0,0.9305832386016846,0.06941677629947662,213312
0,0.9763496518135072,0.02365035191178322,214719
0,0.9876718521118164,0.012328144162893295,216627
0,0.9950947761535645,0.004905226640403271,218049
0,0.9402093887329102,0.05979062244296074,218934
0,0.9171103239059448,0.08288965374231339,222048
0,0.9428555965423584,0.0571444071829319,224708
0,0.9776365756988524,0.02236342988908291,227501
0,0.9921262860298156,0.007873696275055408,230449
0,0.9804210066795348,0.019578984007239345,232643
0,0.988625705242157,0.011374270543456078,234320
0,0.9919111132621764,0.008088866248726845,234778
0,0.9802027940750122,0.0197971984744072,238308
0,0.8668452501296997,0.1331547498703003,238623
0,0.9852778911590576,0.01472210418432951,243022
0,0.9815132021903992,0.01848678290843964,243257
0,0.9093808531761168,0.09061912447214128,243440
0,0.9726134538650512,0.027386540547013283,245074
0,0.896142840385437,0.1038571372628212,246758
0,0.9614917039871216,0.03850829601287842,247014
0,0.958083152770996,0.04191684722900391,248089
0,0.9355016350746156,0.06449836492538452,249728
0,0.9550339579582214,0.04496602341532707,250299
0,0.9437409043312072,0.05625907704234123,255675
0,0.8496719598770142,0.15032802522182465,256866
0,0.9801743030548096,0.01982567273080349,259633
0,0.9869408607482909,0.013059140183031559,263031
0,0.9958614110946656,0.004138611257076263,263750
0,0.8717725276947021,0.12822748720645905,265863
0,0.9885007739067078,0.011499240063130856,269251
0,0.7762499451637268,0.223750039935112,269421
0,0.9828982353210448,0.017101781442761418,270122
0,0.8526879549026489,0.14731204509735107,271537
0,0.8499389886856079,0.1500609964132309,272821
0,0.9821155071258544,0.017884474247694016,274468
0,0.9681603312492372,0.031839653849601746,275995
0,0.9969642758369446,0.0030357143841683865,276338
0,0.9824423789978028,0.01755763404071331,277349
0,0.9632664918899536,0.036733493208885186,279233
0,0.9841874241828918,0.01581254974007606,279897
0,0.9667288661003112,0.033271126449108124,279969
0,0.928476631641388,0.07152336090803146,281607
0,0.7925390601158142,0.20746095478534696,282396
0,0.9704992175102234,0.029500767588615417,284106
0,0.9659426212310792,0.0340573713183403,286566
0,0.9540747404098512,0.04592522978782654,287495
0,0.9507067799568176,0.049293238669633865,289541
0,0.9779136776924132,0.022086303681135174,290634
0,0.9288817644119264,0.07111822813749312,292727
0,0.9301525354385376,0.06984749436378479,293243
0,0.9448647499084472,0.05513526499271393,294136
0,0.8862658143043518,0.1137341931462288,294744
1,0.2445371747016907,0.7554628252983093,295286
0,0.9830183386802672,0.01698167994618416,296288
0,0.9698780179023744,0.030122004449367527,298705
0,0.9879826307296752,0.012017367407679558,304030
0,0.9338260889053344,0.06617391109466553,307537
0,0.9588217735290528,0.04117822274565697,308521
1,0.7408993244171143,0.2591006755828857,310296
0,0.9774723649024964,0.022527657449245453,310547
0,0.9562157392501832,0.04378427565097809,311710
0,0.9050503969192504,0.0949496254324913,311716
0,0.9952585101127625,0.0047414652071893215,314843
0,0.9802883267402648,0.01971164532005787,315637
0,0.9293894171714784,0.07061060518026352,315781
0,0.9115492701530457,0.08845072239637375,316224
0,0.928309977054596,0.07169001549482346,318927
0,0.8649216890335083,0.1350783407688141,319929
0,0.8234420418739319,0.1765579730272293,321932
0,0.8227206468582153,0.17727933824062347,322088
0,0.9386851191520692,0.06131486967206001,322093
1,0.21884149312973025,0.7811585068702698,323599
0,0.9823816418647766,0.017618363723158836,324091
0,0.9836443662643432,0.01635564118623734,324400
0,0.9477088451385498,0.05229116603732109,325102
0,0.9909555912017822,0.009044415317475796,326027
0,0.9921398758888244,0.007860126905143261,326538
0,0.9942469596862792,0.005753014236688614,330299
0,0.8807920813560486,0.11920791864395143,330317
0,0.9914571642875672,0.008542844094336033,331590
0,0.9705808162689208,0.029419200494885445,333388
0,0.9934387803077698,0.006561233196407557,336159
0,0.9727166295051576,0.02728336490690708,342305
0,0.9699189066886902,0.03008108958601952,344121
0,0.9415559768676758,0.05844401568174362,345390
0,0.8719277381896973,0.12807226181030273,346076
0,0.9354945421218872,0.06450545787811279,346396
0,0.9798051118850708,0.02019486017525196,347379
0,0.9788604974746704,0.021139489486813545,348154
0,0.9759042859077454,0.02409573458135128,348799
0,0.7861573100090027,0.2138427048921585,350569
1,0.70137619972229,0.29862380027771,354173
0,0.9853906631469728,0.01460933964699507,354421
0,0.983160436153412,0.016839560121297836,355282
0,0.9946810007095336,0.005319017916917801,358095
1,0.7103121876716614,0.2896878123283386,360324
0,0.9829447269439696,0.017055299133062363,362173
