predict,p0,p1,SK_ID_CURR
0,0.8914776942825365,0.1085223057174635,100170
0,0.9390408621792896,0.0609591378207103,100446
0,0.9430728018762324,0.05692719812376765,101055
0,0.9054570550315348,0.09454294496846526,104880
0,0.9565861366864418,0.0434138633135582,106724
1,0.8598653600786341,0.14013463992136593,110682
0,0.9555816159060808,0.04441838409391912,112020
0,0.950079207980814,0.04992079201918605,112971
0,0.9204923998342248,0.07950760016577507,113652
0,0.9647529827265112,0.035247017273488924,116312
1,0.866125611790905,0.13387438820909506,119813
0,0.9188776788154144,0.08112232118458547,124647
0,0.9642903454701272,0.03570965452987289,125052
0,0.9584612023726329,0.041538797627366966,129345
0,0.9392841669699112,0.06071583303008881,130062
0,0.9587838168693256,0.041216183130674364,133730
0,0.9604582878925658,0.039541712107434165,136625
1,0.8846090539107854,0.11539094608921464,137193
0,0.9466835518670236,0.053316448132976334,141422
1,0.8731304761540957,0.12686952384590436,142084
0,0.9228998332934444,0.07710016670655563,143153
0,0.9449373800994216,0.055062619900578334,143991
0,0.9593240735786676,0.040675926421332366,144991
0,0.9455397870699429,0.05446021293005698,145007
0,0.9660136208215544,0.03398637917844559,145011
0,0.9631704945626568,0.03682950543734328,147711
1,0.7934675739373918,0.2065324260626082,150174
0,0.9558489888611948,0.0441510111388053,150604
0,0.9340086949166302,0.06599130508336983,150822
0,0.9626494560305134,0.037350543969486616,156365
0,0.9659277907931996,0.034072209206800465,156527
0,0.9114106275722048,0.0885893724277953,160820
0,0.955306829736027,0.04469317026397302,161234
0,0.936493609047657,0.06350639095234305,162105
1,0.8359615027481134,0.1640384972518866,163934
1,0.8716125761970029,0.12838742380299706,163988
0,0.9507752973544834,0.0492247026455166,167621
0,0.9346852792897071,0.06531472071029296,168802
0,0.9501854759413804,0.04981452405861976,171642
0,0.9446209953234718,0.05537900467652825,172523
0,0.9567722477343852,0.043227752265614684,172616
0,0.9435114770479344,0.056488522952065724,175233
0,0.9529872471805492,0.04701275281945068,175295
0,0.9036273247187684,0.09637267528123172,176073
1,0.8202712490233721,0.17972875097662794,178342
0,0.9344278516336804,0.06557214836631974,179268
0,0.9570037017563386,0.042996298243661406,180853
0,0.9626699624958756,0.03733003750412437,181524
0,0.947135395839794,0.05286460416020609,188614
