predict,p0,p1,SK_ID_CURR
0,0.8719058761823528,0.1280941238176472,100170
0,0.9384604674196659,0.061539532580333935,100446
0,0.9539340249312012,0.04606597506879887,101055
0,0.9255595163473384,0.07444048365266166,104880
0,0.9628455578086224,0.03715444219137752,106724
0,0.9050334864040468,0.09496651359595323,110682
0,0.9645822183587536,0.035417781641246336,112020
0,0.9272941185507908,0.07270588144920898,112971
0,0.8878574251833539,0.11214257481664612,113652
0,0.9827181770216532,0.017281822978346763,116312
1,0.8019630371941918,0.1980369628058082,119813
0,0.8965399753365418,0.10346002466345816,124647
0,0.9829492188176949,0.017050781182304908,125052
0,0.9786843594601344,0.02131564053986551,129345
0,0.9300280967385078,0.06997190326149214,130062
0,0.9682479668482036,0.03175203315179636,133730
0,0.9777629942963778,0.022237005703622244,136625
0,0.8789611714347199,0.1210388285652802,137193
0,0.9314689576178125,0.06853104238218771,141422
0,0.8691863904329116,0.13081360956708846,142084
0,0.8764458427797175,0.12355415722028255,143153
0,0.9337256072620924,0.06627439273790743,143991
0,0.9676295811168591,0.0323704188831407,144991
0,0.917595444773999,0.08240455522600093,145007
0,0.988426049463012,0.01157395053698808,145011
0,0.9841156638556502,0.015884336144349847,147711
0,0.8204724638578966,0.17952753614210346,150174
0,0.9584301599692922,0.0415698400307079,150604
0,0.9046179357150056,0.09538206428499436,150822
0,0.9796713006987956,0.02032869930120452,156365
0,0.9860699546618048,0.013930045338195342,156527
0,0.8686190458685924,0.1313809541314076,160820
0,0.963979677044642,0.036020322955358085,161234
0,0.9543988260746721,0.045601173925328,162105
0,0.87585484916822,0.12414515083178004,163934
0,0.8610826855632261,0.13891731443677385,163988
0,0.9401352155918898,0.059864784408110126,167621
0,0.916881771941418,0.083118228058582,168802
0,0.9419622331734036,0.058037766826596365,171642
0,0.9380194779066426,0.06198052209335735,172523
0,0.9720687003390616,0.02793129966093833,172616
0,0.9331301497036968,0.06686985029630324,175233
0,0.9379261218946062,0.06207387810539375,175295
0,0.8941885942218396,0.10581140577816038,176073
1,0.7547742166193274,0.24522578338067255,178342
0,0.9262825652289226,0.07371743477107745,179268
0,0.9616846352494036,0.0383153647505964,180853
0,0.9756788280293274,0.0243211719706726,181524
0,0.9714542661425478,0.028545733857452155,188614
0,0.9682834284125952,0.031716571587404686,188768
0,0.9095460159773272,0.09045398402267286,190227
0,0.969138266289312,0.03086173371068793,190387
0,0.9409452569261948,0.05905474307380519,192082
0,0.8269972567065547,0.17300274329344534,192545
0,0.9611798875171752,0.03882011248282483,193733
0,0.9679664433403772,0.032033556659622736,194478
0,0.9786376483352208,0.02136235166477911,195291
0,0.9701612405319852,0.02983875946801469,195367
0,0.9562567658107992,0.04374323418920085,195577
0,0.9477447499699034,0.05225525003009655,197603
0,0.9544959073625796,0.04550409263742032,198038
0,0.96026662652014,0.0397333734798601,201946
0,0.9535019277701424,0.046498072229857634,202253
0,0.9750694688429509,0.024930531157049005,205013
0,0.9775984123749744,0.022401587625025626,205306
0,0.9816621612509434,0.01833783874905657,208595
0,0.9524571148202596,0.04754288517974031,208696
0,0.9357387670690512,0.06426123293094872,209326
0,0.9703341701998388,0.029665829800161168,212175
0,0.9381153835077348,0.06188461649226529,213021
0,0.9454664031048352,0.054533596895164745,213270
0,0.9070616131996371,0.09293838680036301,213312
0,0.9613862001302832,0.03861379986971695,214719
0,0.949232655671698,0.05076734432830205,216627
0,0.98268057288587,0.017319427114130183,218049
0,0.9244608582792184,0.07553914172078152,218934
0,0.9120703408670924,0.08792965913290772,222048
0,0.9044874772681356,0.0955125227318644,224708
0,0.9739978210062372,0.02600217899376267,227501
0,0.9767773618524986,0.02322263814750141,230449
0,0.9592587806441344,0.040741219355865485,232643
0,0.9494367374950601,0.05056326250494007,234320
0,0.9739665305400784,0.02603346945992174,234778
0,0.9494725335091306,0.05052746649086935,238308
0,0.9345715709782992,0.06542842902170089,238623
0,0.98429084438837,0.01570915561163007,243022
0,0.9350789131530308,0.06492108684696904,243257
0,0.9564761857640308,0.0435238142359692,243440
0,0.9744802178038644,0.02551978219613559,245074
0,0.92567697456104,0.07432302543896012,246758
0,0.9280546924224627,0.07194530757753721,247014
0,0.9087042625177941,0.091295737482206,248089
0,0.9284274296126184,0.0715725703873817,249728
0,0.9059429074157814,0.09405709258421854,250299
0,0.9692723507454084,0.03072764925459157,255675
0,0.8926629621791954,0.1073370378208046,256866
0,0.9687778700306244,0.031222129969375463,259633
0,0.9758638729033612,0.02413612709663894,263031
0,0.9866914696965698,0.013308530303429995,263750
0,0.9168402506953568,0.08315974930464314,265863
0,0.9676957413236348,0.032304258676365105,269251
0,0.8320965425298789,0.16790345747012111,269421
0,0.9690861148280978,0.03091388517190215,270122
0,0.9116995329907188,0.08830046700928106,271537
0,0.9508688440011028,0.049131155998897016,272821
0,0.9727849491807028,0.027215050819297315,274468
0,0.973198059320354,0.026801940679645992,275995
0,0.9832189064573496,0.016781093542650474,276338
0,0.9629843950638778,0.03701560493612222,277349
0,0.9744954497521838,0.02550455024781621,279233
0,0.9696303830339962,0.030369616966003782,279897
0,0.9695573113751466,0.03044268862485344,279969
0,0.8977897876846406,0.10221021231535947,281607
0,0.9386212715996776,0.06137872840032234,282396
0,0.9746746601857538,0.02532533981424628,284106
0,0.9724165764427788,0.027583423557221244,286566
0,0.9529953084110836,0.04700469158891634,287495
0,0.9236356607456624,0.07636433925433771,289541
0,0.9527623926698424,0.04723760733015772,290634
1,0.7696643072997035,0.2303356927002965,292727
0,0.9397318680284606,0.060268131971539365,293243
0,0.932721409255053,0.06727859074494706,294136
0,0.9309013695784304,0.06909863042156944,294744
0,0.8338956026288744,0.16610439737112564,295286
0,0.9569385501690616,0.04306144983093853,296288
0,0.9784736491616952,0.021526350838304672,298705
0,0.9841078651889238,0.01589213481107619,304030
0,0.9278094515719194,0.07219054842808062,307537
0,0.9650387647979666,0.03496123520203345,308521
0,0.844362793955888,0.15563720604411208,310296
0,0.9759976437638634,0.024002356236136592,310547
0,0.968983635099624,0.03101636490037608,311710
0,0.8946304382596821,0.10536956174031784,311716
0,0.9766100875872896,0.023389912412710413,314843
0,0.9667167887730864,0.03328321122691354,315637
0,0.9354100704808818,0.06458992951911825,315781
0,0.938462125768918,0.06153787423108189,316224
0,0.9231799052947524,0.07682009470524759,318927
0,0.8835753711952199,0.11642462880477998,319929
0,0.8868611774927138,0.11313882250728625,321932
0,0.8288649590766584,0.1711350409233416,322088
0,0.9553362038173654,0.044663796182634635,322093
1,0.5585673406642968,0.4414326593357032,323599
0,0.9698822330896372,0.030117766910362723,324091
0,0.9499103961748528,0.05008960382514716,324400
0,0.8601406936737801,0.13985930632621996,325102
0,0.9717118125897468,0.028288187410253157,326027
0,0.9533478333136844,0.04665216668631551,326538
0,0.977811512073518,0.02218848792648184,330299
0,0.9481050457001068,0.05189495429989325,330317
0,0.9867075962361772,0.013292403763822907,331590
0,0.9526476642707622,0.047352335729237804,333388
0,0.9741829017493016,0.025817098250698483,336159
0,0.9559110533692818,0.044088946630718114,342305
0,0.9684526152965278,0.03154738470347218,344121
0,0.9668988562972644,0.033101143702735585,345390
1,0.8010278768938341,0.19897212310616585,346076
0,0.961987525196649,0.03801247480335097,346396
0,0.9607210899028604,0.03927891009713942,347379
0,0.9795144058678744,0.020485594132125712,348154
0,0.9701005422787196,0.029899457721280293,348799
0,0.8707764327569124,0.1292235672430876,350569
1,0.6727048623006415,0.3272951376993585,354173
0,0.9717012298152884,0.028298770184711542,354421
0,0.9470447505108162,0.052955249489183884,355282
0,0.9734120547770492,0.026587945222951,358095
0,0.8903400423197099,0.10965995768029008,360324
0,0.9673910183032036,0.03260898169679625,362173
0,0.9731233651999276,0.026876634800072543,363667
0,0.9134411447956062,0.0865588552043938,372179
0,0.8751831915971321,0.12481680840286807,373118
0,0.9373086799371844,0.0626913200628157,374119
0,0.9740430975027516,0.025956902497248326,374226
0,0.9147343485595278,0.0852656514404721,374374
0,0.9856711702226788,0.01432882977732116,376650
0,0.9614957512590492,0.03850424874095069,378053
0,0.9211412188412346,0.07885878115876542,378427
0,0.9819657278993782,0.018034272100621827,380033
0,0.9455896815101577,0.054410318489842416,380065
0,0.8582964526141948,0.14170354738580512,382396
0,0.965162996907594,0.034837003092405935,384871
0,0.9735515831719932,0.02644841682800664,385152
0,0.8255229822286162,0.1744770177713838,388859
1,0.7270002898358927,0.2729997101641073,389131
0,0.9414607919634744,0.058539208036525424,390569
0,0.9501623573847726,0.04983764261522741,391717
0,0.830324568625153,0.16967543137484692,396253
1,0.7423732973159073,0.2576267026840927,397549
0,0.9693452809090544,0.03065471909094572,400833
1,0.7727898880879376,0.2272101119120624,401901
0,0.9791973637920748,0.02080263620792514,402643
0,0.9643366030003612,0.03566339699963884,403422
1,0.7191040398287072,0.2808959601712929,403974
0,0.8816280519763766,0.11837194802362334,404969
0,0.937809586906434,0.06219041309356608,406654
0,0.9534034891750166,0.046596510824983374,406893
0,0.9486693230568752,0.05133067694312466,406940
0,0.9706272043596432,0.029372795640356792,407324
0,0.9668073435681492,0.03319265643185085,408356
0,0.9777035340135604,0.02229646598643959,408486
0,0.9141929782388544,0.08580702176114571,411206
0,0.9798082716168084,0.020191728383191727,411841
0,0.894268113140018,0.105731886859982,412494
0,0.9679913755760576,0.03200862442394225,413073
0,0.952087650414968,0.04791234958503191,413553
0,0.9621764978871554,0.03782350211284457,414262
0,0.9492643515931016,0.05073564840689851,414359
0,0.9637312563181892,0.03626874368181082,416894
0,0.933923045421804,0.06607695457819608,417183
0,0.955571164209857,0.04442883579014306,417265
0,0.9558422803611591,0.04415771963884085,422491
0,0.941606784128148,0.0583932158718521,425396
0,0.9380981242786788,0.0619018757213212,430332
0,0.9251981157972388,0.07480188420276113,432078
0,0.9409647448198248,0.05903525518017511,437936
